Varenummer;navn;poeng
953101;Fibbiano Casalini Chianti Superiore 2014;84
994501;Parusso Langhe Nebbiolo 2012;84
997901;Te Mata Merlot Cabernets 2011;84
1020101;Agamium Colline Novaresi 2016;84
1021801;Langmann Schilcher Tradition 2018;84
1032901;Portal do Fidalgo Alvarinho 2018;84
1033801;Ch. D'Aydie Odé 2015;84
1041701;Cloudline Pinot Noir 2017;84
1061001;Finca Luzón 2016;84
1156001;Abbazia Moscato;84
652301;Santa Rita Cabernet Sauvignon Reserva 2018;84
691105;Pilastri Rosso Piceno 2017;84
700501;Rabl Blauer Zweigelt 2016;84
711901;Ruffino Ducale Chianti Classico Riserva 2014;84
746001;Husets rødvin 2017;84
747801;Some Young Punks Quickie! 2018;84
756901;Zuccardi Serie A Malbec 2018;84
758801;Lagar de Cervera Albariño 2018;84
762301;Bouchard Bourgogne Rouge la Vignée 2015;84
768101;Arpepe Rosso di Valtellina 2016;84
770001;COS Nero di Lupo 2017;84
772101;Lindeman's Bin 50 Shiraz 2018;84
1285701;Charles Mignon Brut Rosé Premier Cru;84
1362601;Clos de Torribas Crianza 2015;84
1378501;Banfi Rosso di Montalcino 2016;84
1412901;Villa di Vetrice Chianti Rufina 2015;84
10081301;Tombacco Pecorino Terre di Chieti;84
10090901;Conde Valdemar Rosado 2017;84
10655601;Ch. Bellevue;84
10656801;Villa Merighi Bardolino 2017;84
10658801;Kesseler Lorch Riesling 2016;84
10660801;Santa Lucia Elgvin 2018;84
10664101;Clerget Crémant de Bourgogne Brut;84
10675601;Markus Molitor Élégance Riesling 2018;84
10707301;Seedlip Garden 108;84
10717201;Fontanafredda Raimonda Barbera d'Alba;84
10533701;Færder Fyr Sangiovese;84
10551801;Pizzolato Metodo Classico;84
10560901;Ramón do Casar Nobre Godello 2017;84
10579001;Matthias Gaul Pinot Noir 2017;84
10623201;Hacienda Lopez de Haro Editión Limitada 2016;84
10644301;Famille Paquet Mâcon-Lugny Les Charmes Chardonnay 2018;84
10645601;Ch. de Rouffiac Cahors Séduction 2016;84
10645901;Terra d'Alter Reserva Branco;84
10797401;Wagner-Stempel Siefersheimer Weissburgunder Trocken 2017;84
10800801;Vilarnau Brut Nature Reserva Vintage 2016;84
10801701;Vinultra Insight Pinot Noir;84
10814801;La Mesma Gavi 2018;84
10817501;Dogliotti 1870 Brut Spumante;84
10747401;Wirra Wirra Mrs Wigley Grenache Rosé 2018;84
10766501;Korrell Riesling Trocken;84
10769301;Reinhartshausen Riesling Trocken 2017;84
10781701;Cannonball Sauvignon Blanc;84
10782301;Bod. de Bardos Romántica;84
10785201;Cave de Roquebrun Chemin des Olivettes;84
10788901;Pagos del Galir Mencía;84
7631101;Alessandro Veglio Barbera d'Alba 2017;84
7638501;Wageck Kalkstein Riesling Trocken 2018;84
7645501;Rizieri Langhe Arneis Arvià 2018;84
7645701;Franco Francesco Moscato d'Asti 2016;84
7657201;Tsantalis Kanenas Mavroudi Syrah 2015;84
7669601;Ops By Loxarel 2017;84
7683601;Vinyes d'Albà Sumoll 2016;84
7703801;Dom. de Cantarelle Triplette Côtes de Provence;84
7709501;Marius Blanc by Michel Chapoutier 2017;84
7732801;Super Modeste Pétillant Naturel 2018;84
7736101;Semeli Oreinos Helios rosé Agiorgitiko 2016;84
7739301;Wente Southern Hills Cabernet Sauvignon 2016;84
7746601;Zillinger Neuland Gruner Veltliner 2016;84
7753801;Villa Huesgen by the glass Riesling 2016;84
7773601;Ken Forrester Renegade 2013;84
7789201;Jean-Baptiste Souillard Syrah 2017;84
7789401;Bergkloster Bergkloster Riesling Trocken 2017;84
7382401;Plaimont Terroirs de Tilhet La Réserve 2015;84
7382801;Dominic Basket Case Pinot Noir 2017;84
7407101;Camaleão Loureiro e Alvarinho 2018;84
7408301;Dom. Antugnac Les Grands Penchants Chardonnay 2016;84
7421301;Nittardi Belcanto Chianti Classico 2015;84
6870601;Castello di Roncade Prosecco Extra Dry;84
6878101;Dom. la Colombette Grenache Rosé 2018;84
6903301;Terra d'Alter ALF Alfrocheiro 2018;84
6966401;Dom. de la Jobeline Mâcon-Verzé 2016;84
6969101;Ch. Meyre 2015;84
6974701;Kenwood Chardonnay 2017;84
6984501;Giacosa Fratelli Dolcetto d'Alba Madonna Como 2017;84
7018701;F.lli. Giacosa Langhe Nebbiolo Leunin 2017;84
7143901;Jonty's Ducks Pekin White 2017;84
7163101;Entre Vinyes Oníric Rosat 2016;84
7165601;Jean-Claude Mas Astelia Rose 2015;84
7263701;Crémant de Savoie;84
7266901;Markus Molitor Haus Klosterberg Riesling Feinherb 2016;84
7304901;Monte del Frà Skravlevin Garganega 2018;84
7316201;Dal Cero Vermentino Chardonnay 2018;84
7319001;Terre d'Aione Falanghina 2015;84
7327801;Bocelli Chianti 2017;84
7343001;Tetramythos Retsina 2016;84
7347901;Lágrimas de Maria Viura & Tempranillo Blanco 2015;84
7350801;Ph. Bouchard Côtes du Rhône 2017;84
7797801;Beck Zweigelt 2015;84
7799401;A. Clüsserath Vom Schiefer Riesling feinherb 2017;84
10225801;Bonelli Malvasia Frizzante Secco;84
10238901;Famiglia Berta Livroje Dolcetto d'Asti 2016;84
10249601;Be Bike Tempranillo;84
10259201;Three Finger Jack Old Vine Zinfandel;84
10259401;Zigzag Châteaugay Côtes d´Auvergne 2017;84
10045701;Original Series Swartland Cinsault 2017;84
10051101;Jean Loron Bourgogne Chardonnay 2017;84
10069901;Ch. Miraval Blanc 2015;84
10079601;Agriverde Solarea Cerasuolo d'Abruzzo 2017;84
10081301;Tombacco Pecorino Terre di Chieti;84
10090901;Conde Valdemar Rosado 2017;84
10281201;Waipara West Two Terrace Pinot Noir;84
10292501;Carpineto Chianti Classico 2016;84
10293701;LaLaLand Tempranillo;84
10295501;La Sémillante de Sigalas 2015;84
10297101;Ch. de Pierreux Brouilly Réserve 2017;84
10301501;Oliviero Toscani Lolí;84
10303301;Viña Bujanda Rioja Tempranillo Tinto Joven 2018;84
10306701;Domini Veneti Valpolicella Classico 2017;84
10312301;Ch. Haut-Moulin Vielles Vignes 2017;84
10317601;Piu Piu Mosel PetNat;84
10322601;El Gorú 2017;84
10328001;Leth Blauer Zweigelt Klassik;84
10332601;I Clivi RBL Brut Nature 2017;84
10332701;I Clivi Ribolla Gialla 2017;84
10334701;Wageck Kalkstein Spätburgunder 2016;84
10336101;Ch. Fontesteau;84
10340901;Monte del Frá Corvina Veronese;84
10347501;Cavalchina Prendina Garda Bianco;84
10347601;Castello Vicchiomaggio Ripa Delle Mandorle;84
10356001;Bosio Leda The Truffle Hunter Dolcetto d'Alba 2017;84
10368601;Lovely Lilly Pinot Noir 2017;84
10376401;Krebs-Grode Oelberg Frühburgunder Tonerde;84
10200801;Amets Prosecco Brut;84
10205601;De Moncel Brut;84
10125901;Castignano Montemisio Offida Pecorino 2018;84
10150601;Ramos 2016;84
10153501;Enrique Mendoza Chardonnay Fermentado 2016;84
10098101;875 Meters by El Coto de Rioja;84
282501;Ch. Bonnet 2018;83
346401;Campagnola Valpolicella Ripasso 2015;83
27601;Sandeman Imperial Reserve Tawny;83
28701;Sandeman Fine Tawny;83
109501;Dreissigacker Riesling Trocken 2018;83
109601;Nynorsk Raudvin 2017;83
117901;Innocent Bystander Victoria Moscato 2018;83
3495801;Bonterra Organic Zinfandel 2016;83
3520001;Torraccia del Piantavigna Tre Confini Nebbiolo 2015;83
3526901;Allesverloren 1704 Red;83
2217101;Weing. Stadt Mainz Rhein Riesling Trocken 2018;83
2221601;La Tordera Otreval Valdobbiadene Prosecco Superiore Uten sukker 2017;83
2262901;La Vieille Ferme Rosé 2018;83
2299901;Ch. Paveil de Luze 2014;83
2332201;Viña Real Reserva 2014;83
2851501;Bod. Barahonda Carro Monastrell Viñas Viejas 2018;83
2852501;Ca'Vendri Amarone della Valpolicella 2015;83
2890106;Lavradores de Feitoria Douro Branco 2018;83
2890601;Gnarly Head Petite Sirah 2014;83
2898501;Saint-Cosme Little James Basket Press;83
2980401;Fontanafredda Silver Barbaresco 2013;83
3012801;Feel Fantastic Spumante Extra Dry;83
3017801;Penfolds Koonunga Hill Shiraz Cabernet 2017;83
2031401;Dönnhoff Riesling 2018;83
2047301;Martin Códax Marieta 2017;83
2049801;Fontanafredda Ebbio Langhe Nebbiolo 2017;83
2064701;Francesc Ricart Traditional Brut;83
2064901;Hacienda Lopez de Haro Crianza 2016;83
2066001;Hacienda Lopez de Haro Reserva 2014;83
2087801;Castillo de Jumilla Monastrell 2017;83
2089701;Azumbre Verdejo 2016;83
2092201;Dagobert Riesling 2016;83
2096901;Niersteiner Weingenossenschaft Riesling 2018;83
2098401;Waterkloof Sauvignon Blanc 2014;83
2098501;Waterkloof Circumstance Sauvignon Blanc 2014;83
2150402;Minuty Rosé 2018;83
2154501;Ca'della Scala Allegretto Valpolicella 2017;83
2174101;Cono Sur 20 Barrels Chardonnay 2016;83
2194001;Hacienda Lopez de Haro Blanco Viura 2017;83
1976501;Dom. la Colombette Grenache Syrah 2017;83
1976701;Dom. la Colombette Sauvignon 2018;83
1976801;Dom. la Colombette Merlot Cabernet 2016;83
1985801;Olivier Ravoire Crozes-Hermitage 2015;83
995201;Marques de Somera Tempranillo 2017;83
1051401;Cono Sur Pinot Noir Reserva 2016;83
1077401;Himmelstund Äppelcider;83
1096901;Pierre Ponnelle Mercurey 2016;83
1129801;The Crossings Pinot Gris 2017;83
1466101;Louis Max Les Terres Froides Chardonnay 2018;83
1469801;Allesverloren Tinta Barocca;83
1484801;Hunawihr Riesling Réserve 2015;83
1515101;Placido Chianti 2016;83
1520201;Pazo de Villarei Albariño;83
1527401;Cousiño-Macul Merlot Reserva 2014;83
1532601;Albino Armani Foja Tonda 2010;83
1534901;Effet Papillon Côtes du Roussillon Rosé 2017;83
1542401;Dom. Saint-Lannes Signature 2018;83
1546001;McPherson Shiraz 2017;83
1547901;Monteabellón 2016;83
1549301;Dom. Tariquet Sauvignon Blanc 2017;83
1555301;Grimaldi Barbera d'Alba 2014;83
1567801;Lindeman's Bin 25 Brut Cuvée;83
1242001;Marqués de Cáceres Verdejo 2018;83
1266101;Dopff au Moulin Pinot Gris Reserve 2017;83
1281201;False Bay Windswept Sauvignon Blanc 2018;83
1282001;Bouchard Bourgogne Chardonnay Réserve 2016;83
1291101;Castelforte Bardolino Chiaretto 2013;83
1293801;Grythyttan Björk 2014;83
1303001;Marqués de Monistrol Reserva Privada 2015;83
1303101;Rioja Vega Crianza 2016;83
1328601;Viña Mayor Reserva 2014;83
1367701;Kendall-Jackson Vintner's Reserve Chardonnay 2017;83
1379501;Cavalchina Bianco di Custoza 2018;83
1393801;Querbach Riesling Classic 2013;83
1397501;Vite Colte Paesi Tuoi Barolo 2012;83
1398501;Santedame Chianti Classico 2014;83
1693001;Carpano Punt e Mes;83
1693301;Carpano Bianco;83
1729401;Canti Barbera d'Asti Superiore;83
1866501;Porer Pinot Grigio 2017;83
1870901;d'Arenberg The Hermit Crab Viognier Marsanne 2014;83
1871201;Monte Rossa Franciacorta Prima Cuvée Brut;83
1878401;Valpanera Refosco Dal Peduncolo Rosso 2014;83
1880501;Quinta de Sant'Ana Riesling 2015;83
1894101;Torres Santa Digna Estelado Rosé Brut;83
1908401;Monte Zovo Soave 2016;83
1929001;Dom. Roger Perrin Côtes du Rhône Vieilles Vignes 2016;83
941501;Andean Cabernet Sauvignon 2017;83
1806601;Produttori dei Colli Barolo 2014;83
10580501;Allandale Winemakers Reserve Semillon 2014;83
7484601;Kunstinteressert kjæringvin rød 2016;83
7604301;Love by Léoube 2018;83
7612701;Balthasar Ress Riesling Trocken 2018;83
7617401;Christoph Hoch Kalkspitz 2018;83
7649901;Le Bordeaux de Larrivet Haut-Brion 2016;83
7650001;Le Bordeaux de Larrivet Haut-Brion 2018;83
7650101;Louis Guntrum Dry Riesling 2016;83
7662101;La Parra Albariño 2017;83
7688501;Casa Smith Porcospino Primitivo 2016;83
7710101;Luz n Organic Blanco 2016;83
7722801;Terra de Asorei Nai e Señora 2016;83
7765501;Ch. Grand Francais 2016;83
7774901;Riva Leone Barbera 2016;83
7776301;Pilgrim Mencia 2017;83
7401004;Delorme Crémant de Bourgogne Brut;83
7810401;Falkenstein Val Venosta Weissburgunder 2014;83
7822101;Costadoro Lo Puro 2018;83
7837701;Bosio Leda the Truffle Hunter Nebbiolo d'Alba 2017;83
7854901;Mar de Lisboa White 2016;83
7856201;San Francesco Cirò Bianco 2017;83
7872601;Reynoble Garnacha 2015;83
7875101;Senesi Aretini Chianti;83
7893401;Wildekrans Estate Sauvignon Blanc 2016;83
7909705;Lacheteau Cremant de Loire Brut;83
7911301;Pablo Höcht Sablet 2015;83
7915201;Pablo Claro Tempranillo 2017;83
7948601;Sartarelli Brut;83
7791001;Cline Nancy's Vines Pinot Noir 2016;83
7797601;Beck Ink 2017;83
7802201;Rizieri Barbera d'Alba Sbilauta 2016;83
5481101;Terre da Vino Barbera d'Asti 2018;83
5482601;Cueva de la Culpa 2012;83
5489901;Rebels de Batea 2017;83
5540901;Gustave Lorentz Crémant d'Alsace Brut;83
5555801;Neumer Weinmann Riesling Brut 2014;83
5603701;Cavalchina Bardolino Chiaretto 2018;83
5296502;La Ganghija Mellis 2015;83
1469801;Allesverloren Tinta Barocca;83
1484801;Hunawihr Riesling Réserve 2015;83
1515101;Placido Chianti 2016;83
1520201;Pazo de Villarei Albariño;83
1527401;Cousiño-Macul Merlot Reserva 2014;83
1532601;Albino Armani Foja Tonda 2010;83
1534901;Effet Papillon Côtes du Roussillon Rosé 2017;83
1542401;Dom. Saint-Lannes Signature 2018;83
1546001;McPherson Shiraz 2017;83
1547901;Monteabellón 2016;83
1549301;Dom. Tariquet Sauvignon Blanc 2017;83
1555301;Grimaldi Barbera d'Alba 2014;83
1567801;Lindeman's Bin 25 Brut Cuvée;83
1693001;Carpano Punt e Mes;83
1693301;Carpano Bianco;83
1729401;Canti Barbera d'Asti Superiore;83
1866501;Porer Pinot Grigio 2017;83
1870901;d'Arenberg The Hermit Crab Viognier Marsanne 2014;83
1871201;Monte Rossa Franciacorta Prima Cuvée Brut;83
1878401;Valpanera Refosco Dal Peduncolo Rosso 2014;83
1880501;Quinta de Sant'Ana Riesling 2015;83
1894101;Torres Santa Digna Estelado Rosé Brut;83
1908401;Monte Zovo Soave 2016;83
1929001;Dom. Roger Perrin Côtes du Rhône Vieilles Vignes 2016;83
1976501;Dom. la Colombette Grenache Syrah 2017;83
1976701;Dom. la Colombette Sauvignon 2018;83
1976801;Dom. la Colombette Merlot Cabernet 2016;83
1985801;Olivier Ravoire Crozes-Hermitage 2015;83
1806601;Produttori dei Colli Barolo 2014;83
8033601;Vinologist Chenin Blanc 2017;83
4719601;Terras do Minho 2018;83
4758301;Grythyttan Jakt 2016;83
5455501;Prudencia 2013;83
5465901;Castelfeder Mont Mès Pinot Grigio 2014;83
8033601;Vinologist Chenin Blanc 2017;83
8041206;Lavradores de Feitoria 2017;83
8051401;Louis Pascal Fronton Rosé 2018;83
8090801;Felciatello Bibo 2013;83
8090901;Felciatello Ziro 2013;83
8129901;Zeni Cruino Rosso Veronese;83
8172401;You'll Never Walk Alone Grenache Mataro Shiraz;83
8181001;Rhône To The Bone 2015;83
8185501;Bogdan Roze 2016;83
8202501;Blason de Bourgogne Crémant Brut;83
8269701;Adorada Eau de California Rosé 2017;83
8290701;The Italian Spritz;83
8295401;Vola Volé Passerina;83
8296501;Cant. di Custoza Bardolino 2017;83
8297701;Hans Baer Pinot Noir;83
8301601;Clerget Bourgogne Pinot Noir 2017;83
9076501;Maria Casanovas Brut de Brut Reserva 2016;83
9120201;Leitz Rheingau Pinot Noir Rose 2018;83
9150101;Cune Monopole Blanco 2015;83
9199701;Bibi Graetz Casamatta Rosato 2018;83
9239601;Alois Lageder Riff Pinot Grigio 2018;83
9292501;Dom. de Pellehaut Harmonie de Gascogne 2017;83
9293001;Te Mata Sauvignon Blanc 2016;83
9332101;Castello d'Albola Chianti Classico 2016;83
9345201;August Kesseler Riesling Trocken 2014;83
8339201;Most Wanted Shiraz 2017;83
8016301;Santa Julia Bonarda 2016;83
7967401;Umberto Cesari Laurento Sangiovese Reserva;83
7952601;Tre Monti Sono 2016;83
10980801;M. Chapoutier Belleruche Rosé;83
10998701;Engel Viognier Reserve;83
11000801;Lunaria Ramoro Pinot Grigio Pet Nat;83
11021401;The Winery of Good Hope Pinotage 2018;83
11022601;Branu Vermentino di Gallura 2018;83
11038401;Patamar 2018;83
11038601;Conte Spagnoletti Zeuli Castel del Monte 2017;83
10917001;Pizzolato Prosecco Organic 2018;83
10921202;Brick & Mortar Blanc 2018;83
10962201;Mr.Dodo;83
10962601;Ct En Clave de Do;83
10966301;Dönnhoff Weissburgunder trocken 2018;83
10969101;Ch. Tour de Mirambeau Bordeaux Blanc 2018;83
10970501;Tomàs Torres Crianza Ombria 2012;83
10831201;Wageck Kalkstein Chardonnay 2018;83
10831701;L'Inattendu de Savignac;83
10835401;Bastoney Crémant de Bordeaux;83
10859001;Vicchiomaggio San Jacopo Rosato;83
10795301;Ch. Grand Marcéaux 2009;83
10807701;Casetto Bral 2015;83
10808001;Amador Medrano Terra 2015;83
10814301;Gabriel Meffre Côtes-du-Rhône Saint-François 2018;83
10877501;Azevedo Alvarinho Reserva 2018;83
10879001;Portia Verdejo 2018;83
10889401;Rappenhof Riesling alte Reben trocken 2018;83
10890101;Pizzorni Sognorosso Brachetto d´Acqui;83
10890601;Domaine Jean Charles Girard Madoux Mondeuse 2017;83
146901;Skjelbreid Poirée Diamant Noir 2014;83
545901;Santa Sofia Valpolicella Classico 2018;83
563701;Loxarel Reserva Brut Nature 2014;83
568401;Mercier Brut;83
590801;Francis Ford Coppola Chardonnay 2016;83
592001;Berthier Clairneaux Sancerre 2018;83
611601;Santero Prosecco Extra Dry;83
803501;Signorelli Amarone della Valpolicella 2014;83
845701;Tardencuba Crianza 2011;83
4282901;Argeo Ruggeri Prosecco Brut;83
4288001;Yellow Tail Cabernet Merlot 2016;83
4346601;Trapiche Syrah 2016;83
4352301;Anselmann Riesling Classic 2016;83
4408001;Matua Marlborough Sauvignon Blanc 2018;83
4416101;Brocard Chablis Premier Cru Vau de Vey 2017;83
4440201;Cecilia Beretta Valpolicella Superiore Ripasso 2017;83
4440401;Brunel C D R Côtes du Rhône;83
4441501;Montes Alpha Syrah 2015;83
4441601;Montes Pinot Noir 2016;83
4469101;Fontanafredda Briccotondo Barbera 2017;83
3665701;Rabl Langenlois Kamptal Grüner Veltliner 2018;83
3722001;Saladini Pilastri Rosso Piceno Superiore 2015;83
4027701;Alamos Malbec 2018;83
4067901;Marchesi di Barolo Barbera Monferrato 2016;83
4126701;Caparzo Sangiovese 2016;83
4127601;Montes Cabernet Sauvignon 2016;83
4143301;Meffre Côtes du Rhône Prestige Saint-Vincent 2017;83
4223601;Ch. Pey La Tour Réserve 2016;83
4246701;Gini Soave Classico 2018;83
4253802;Gran Feudo Moscatel 2015;83
3793401;Cascina Luisin Barbaresco Paolin 2012;83
3876501;Terramia Rosso Toscano 2018;83
3892701;Ch. Lauduc 2014;83
3961901;Paddy Borthwick Sauvignon Blanc 2017;83
3963201;Gueguen Sauvignon Saint-Bris 2014;83
3981701;Ch. de Bosc Vélocipède 2015;83
4542501;Jacob's Creek Reserve Chardonnay 2015;83
4610301;Catena Chardonnay 2018;83
4620501;Dom. de Pellehaut Harmonie de Gascogne 2018;83
4624501;Wyndham Bin 555 Shiraz 2016;83
3596801;Santero Dilé Barbera d`Asti 2017;83
3611501;Lavradores de Feitoria Cheda 2016;83
3551901;Cono Sur Pinot Noir 2018;83
3555401;Altaland High Altitude Malbec 2016;83
3559106;Matua Marlborough Sauvignon Blanc 2018;83
10378401;Ch. Carpena 2006;83
10385001;Georg Müller Hattenheimer Schützenhaus Riesling Feinherb 2018;83
10390301;Pounamu Special Selection Pinot Noir 2017;83
10407001;Dom. du Valmoissine Pinot Noir;83
10414301;Saint Emilion Calvet;83
9763401;Cotes du Rhone Villages Fan de lune 2009;83
9787101;Equilibri Natural Funambul Brut Nature Reserva;83
9825101;Il Faggio Montepulciano d'Abruzzo 2016;83
9981101;Ehlen Erdener Treppchen Riesling Spätlese 2015;83
9981401;Ch. Peyros Tradition 2012;83
10012001;Pasqua Prosecco Frizzante 2017;83
10020601;Sin Nombre Rias Baixas Albariño 2017;83
10043101;In the Mood for Bubbles Moscato d'Asti 2017;83
10311501;Belles de Sud Blend No 4 Marselan 2018;83
10375601;Fat Baron Douro;83
5871401;Dom. de Ménard Cuvée Marine 2018;83
5665201;Graham Beck Pinot Noir Chardonnay Brut;83
5665701;Filicheto Vino Nobile di Montepulciano 2014;83
5678801;Kanonkop Kadette 2017;83
5691301;Goats do Roam Rosé 2017;83
5702001;Heisser Hirsch Glühwein;83
5709701;Dopff au Moulin Crémant d´Alsace Cuvée Julien Brut;83
5711301;Clerget Bourgogne Chardonnay 2017;83
5713601;Klein Constantia Sauvignon Blanc 2017;83
5724301;Punto Final Malbec Clásico 2017;83
5961501;Emilio Moro Finca Resalso 2017;83
5971801;York Cabernet Sauvignon;83
6009201;Scarbolo My Time 2013;83
5455501;Prudencia 2013;83
5465901;Castelfeder Mont Mès Pinot Grigio 2014;83
10378401;Ch. Carpena 2006;83
10385001;Georg Müller Hattenheimer Schützenhaus Riesling Feinherb 2018;83
10390301;Pounamu Special Selection Pinot Noir 2017;83
10407001;Dom. du Valmoissine Pinot Noir;83
10414301;Saint Emilion Calvet;83
10659501;Enate Tempranillo;83
10660501;Tombacco Salice Salentino Rosso Riserva;83
10675801;Zonnebloem Cinsault;83
10684001;Croci Gutturnio 2016;83
10709801;Silverboom Special Reserve Shiraz Merlot;83
10714102;Sandford Orchards St. Louis Dry Hopped Devon Cider;83
10533801;Verdens Ende Trebbiano;83
10560601;San Cassiano Soave Cuvee Monsen;83
10568901;Pessoa Summer Wine Loureiro 2017;83
10576401;Ch. La Forchetiere Muscadet Côtes de Grandlieu 2018;83
10594501;Matua Rosé 2018;83
10597301;Barramundi Pinot Noir 2017;83
10598001;Ch. de Lacarelle Beaujolais-Villages;83
10614401;Cascas Lisboa Red;83
10620001;Banfi Chianti Classico 2016;83
10425901;Yalumba Y Series Riesling 2017;83
10431101;Lurton Le Petit Pas Rouge;83
10532601;Markus Molitor Haus Klosterberg Pinot Noir Rosé Sekt Extra-dry;83
10466901;Bel Colle Verduno Pelaverga 2017;83
10469101;Cortese Nostru Nerello Mascalese 2017;83
