varenummer;order_to_store
 3967201;Utsolgt i alle butikker - kan ikke bestilles
 3967401;Kan bestilles til alle butikker
 3967501;Kan bestilles til alle butikker
 3967601;Kan bestilles til alle butikker
 3968101;Utsolgt i alle butikker - kan ikke bestilles
 3968301;Utsolgt i alle butikker - kan ikke bestilles
 3968401;Utsolgt i alle butikker - kan ikke bestilles
 3968501;Utsolgt i alle butikker - kan ikke bestilles
 3968601;Utsolgt i alle butikker - kan ikke bestilles
 3968701;Kan bestilles til alle butikker
 3968801;Kan bestilles til alle butikker
 3969401;Kan bestilles til alle butikker
 3969705;Kan bestilles til alle butikker
 3969807;Kan kjøpes i butikk med varen på lager
 3970901;Kan bestilles til alle butikker
 3971101;Kan bestilles til alle butikker
 3971201;Kan bestilles til alle butikker
 3971601;Kan bestilles til alle butikker
 3971801;Kan bestilles til alle butikker
 3972301;Kan bestilles til alle butikker
 3972601;Kan bestilles til alle butikker
 3972701;Kan bestilles til alle butikker
 3972801;Kan bestilles til alle butikker
 3972901;Kan bestilles til alle butikker
 3973201;Kan bestilles til alle butikker
 3973301;Kan bestilles til alle butikker
 3973401;Kan bestilles til alle butikker
 3973601;Kan bestilles til alle butikker
 3974201;Kan bestilles til alle butikker
 3974401;Kan bestilles til alle butikker
 3974405;Kan bestilles til alle butikker
 3974505;Kan bestilles til alle butikker
 3974901;Kan bestilles til alle butikker
 3975001;Kan bestilles til alle butikker
 3975301;Kan bestilles til alle butikker
 3975501;Utsolgt i alle butikker - kan ikke bestilles
 3975701;Utsolgt i alle butikker - kan ikke bestilles
 3975901;Kan bestilles til alle butikker
 3976101;Kan bestilles til alle butikker
 3977901;Kan bestilles til alle butikker
 3978101;Kan bestilles til alle butikker
 3978201;Kan kjøpes i butikk med varen på lager
 3978301;Kan bestilles til alle butikker
 3978401;Kan bestilles til alle butikker
 3978501;Kan bestilles til alle butikker
 3980301;Kan bestilles til alle butikker
 3980801;Kan bestilles til alle butikker
 3980901;Kan bestilles til alle butikker
 3981006;Kan bestilles til alle butikker
 3981101;Kan bestilles til alle butikker
 3981301;Kan bestilles til alle butikker
 3981401;Kan bestilles til alle butikker
 3981601;Kan bestilles til alle butikker
 3981701;Kan kjøpes i butikk med varen på lager
 3982001;Kan bestilles til alle butikker
 3982101;Utsolgt i alle butikker - kan ikke bestilles
 3982201;Kan bestilles til alle butikker
 3982701;Kan bestilles til alle butikker
 3983001;Kan bestilles til alle butikker
 3983201;Kan bestilles til alle butikker
 3983301;Kan bestilles til alle butikker
 3983601;Kan bestilles til alle butikker
 3983901;Kan bestilles til alle butikker
 3984101;Kan bestilles til alle butikker
 3985301;Kan bestilles til alle butikker
 3986201;Kan bestilles til alle butikker
 3987706;Kan bestilles til alle butikker
 3987901;Utsolgt i alle butikker - kan ikke bestilles
 3988201;Kan bestilles til alle butikker
 3988401;Kan bestilles til alle butikker
 3990001;Kan bestilles til alle butikker
 3990601;Kan bestilles til alle butikker
 3995101;Kan bestilles til alle butikker
 3995201;Kan bestilles til alle butikker
 3995301;Kan kjøpes i butikk med varen på lager
 3995601;Kan bestilles til alle butikker
 3996301;Kan bestilles til alle butikker
 3996401;Kan kjøpes i butikk med varen på lager
 3996501;Kan bestilles til alle butikker
 3996601;Kan bestilles til alle butikker
 3996701;Kan bestilles til alle butikker
 4000001;Kan kjøpes i butikk med varen på lager
 4003801;Kan bestilles til alle butikker
 4006302;Kan bestilles til alle butikker
 4006901;Kan bestilles til alle butikker
 4010701;Kan bestilles til alle butikker
 4010801;Kan bestilles til alle butikker
 4010806;Kan bestilles til alle butikker
 4013701;Kan bestilles til alle butikker
 4014705;Kan bestilles til alle butikker
 4017001;Kan bestilles til alle butikker
 4017501;Kan kjøpes i butikk med varen på lager
 4017901;Kan bestilles til alle butikker
 4017902;Kan bestilles til alle butikker
 4017905;Kan bestilles til alle butikker
 4019201;Kan bestilles til alle butikker
 4019701;Kan bestilles til alle butikker
 4019901;Kan bestilles til alle butikker
 4020201;Kan bestilles til alle butikker
 4023801;Kan bestilles til alle butikker
 4024301;Kan bestilles til alle butikker
 4025501;Kan bestilles til alle butikker
 4027601;Kan bestilles til alle butikker
 4027701;Kan bestilles til alle butikker
 4027702;Kan bestilles til alle butikker
 4027705;Kan bestilles til alle butikker
 4028701;Kan bestilles til alle butikker
 4029301;Kan bestilles til alle butikker
 4031801;Kan bestilles til alle butikker
 4031805;Kan bestilles til alle butikker
 4032101;Kan bestilles til alle butikker
 4033201;Kan bestilles til alle butikker
 4034601;Kan bestilles til alle butikker
 4034701;Kan bestilles til alle butikker
 4035401;Kan bestilles til alle butikker
 4035501;Kan bestilles til alle butikker
 4035601;Kan bestilles til alle butikker
 4039101;Kan bestilles til alle butikker
 4043501;Kan bestilles til alle butikker
 4052101;Kan bestilles til alle butikker
 4052701;Kan bestilles til alle butikker
 4056701;Kan bestilles til alle butikker
 4056902;Kan bestilles til alle butikker
 4057201;Kan bestilles til alle butikker
 4057301;Utsolgt i alle butikker - kan ikke bestilles
 4057401;Kan bestilles til alle butikker
 4067901;Kan bestilles til alle butikker
 4068201;Kan bestilles til alle butikker
 4068801;Kan bestilles til alle butikker
 4068901;Kan bestilles til alle butikker
 4073001;Kan bestilles til alle butikker
 4073201;Kan bestilles til alle butikker
 4073301;Kan bestilles til alle butikker
 4073401;Kan bestilles til alle butikker
 4073405;Kan bestilles til alle butikker
 4073901;Kan bestilles til alle butikker
 4080301;Kan bestilles til alle butikker
 4080801;Kan bestilles til alle butikker
 4080901;Kan bestilles til alle butikker
 4081001;Kan bestilles til alle butikker
 4081401;Kan bestilles til alle butikker
 4089001;Kan bestilles til alle butikker
 4091201;Kan kjøpes i butikk med varen på lager
 4091401;Utsolgt i alle butikker - kan ikke bestilles
 4091501;Kan bestilles til alle butikker
 4093301;Utsolgt i alle butikker - kan ikke bestilles
 4093701;Kan bestilles til alle butikker
 4093901;Kan kjøpes i butikk med varen på lager
 4105801;Kan bestilles til alle butikker
 4106301;Kan bestilles til alle butikker
 4106501;Kan bestilles til alle butikker
 4106505;Kan bestilles til alle butikker
 4106601;Kan bestilles til alle butikker
 4106701;Kan bestilles til alle butikker
 4106704;Kan bestilles til alle butikker
 4106706;Kan kjøpes i butikk med varen på lager
 4107002;Kan kjøpes i butikk med varen på lager
 4109901;Kan bestilles til alle butikker
 4109902;Kan bestilles til alle butikker
 4113201;Kan bestilles til alle butikker
 4117907;Kan bestilles til alle butikker
 4118201;Kan bestilles til alle butikker
 4118306;Kan bestilles til alle butikker
 4122902;Kan bestilles til alle butikker
 4123402;Kan bestilles til alle butikker
 4123901;Kan bestilles til alle butikker
 4124001;Kan bestilles til alle butikker
 4124101;Kan bestilles til alle butikker
 4124201;Kan bestilles til alle butikker
 4124301;Kan bestilles til alle butikker
 4124601;Kan bestilles til alle butikker
 4124605;Kan bestilles til alle butikker
 4126701;Kan bestilles til alle butikker
 4127601;Kan bestilles til alle butikker
 4128101;Kan bestilles til alle butikker
 4128801;Kan bestilles til alle butikker
 4137901;Kan bestilles til alle butikker
 4138101;Kan bestilles til alle butikker
 4139601;Kan bestilles til alle butikker
 4139701;Kan bestilles til alle butikker
 4139801;Kan kjøpes i butikk med varen på lager
 4140101;Kan bestilles til alle butikker
 4140501;Kan bestilles til alle butikker
 4140905;Kan bestilles til alle butikker
 4141201;Kan bestilles til alle butikker
 4141405;Kan bestilles til alle butikker
 4142501;Kan bestilles til alle butikker
 4143301;Kan bestilles til alle butikker
 4143306;Kan bestilles til alle butikker
 4143502;Kan bestilles til alle butikker
 4148401;Kan bestilles til alle butikker
 4158001;Kan bestilles til alle butikker
 4158301;Kan bestilles til alle butikker
 4158801;Kan bestilles til alle butikker
 4163401;Kan bestilles til alle butikker
 4167101;Kan bestilles til alle butikker
 4167401;Kan bestilles til alle butikker
 4168201;Kan bestilles til alle butikker
 4170601;Kan bestilles til alle butikker
 4171406;Kan bestilles til alle butikker
 4173207;Utsolgt i alle butikker - kan ikke bestilles
 4174401;Kan bestilles til alle butikker
 4174801;Kan bestilles til alle butikker
 4176302;Kan bestilles til alle butikker
 4176601;Kan bestilles til alle butikker
 4176605;Kan bestilles til alle butikker
 4182301;Kan bestilles til alle butikker
 4182601;Kan kjøpes i butikk med varen på lager
 4183001;Kan bestilles til alle butikker
 4187401;Kan bestilles til alle butikker
 4187402;Kan bestilles til alle butikker
 4187405;Kan bestilles til alle butikker
 4187701;Kan bestilles til alle butikker
 4191601;Kan bestilles til alle butikker
 4192301;Kan bestilles til alle butikker
 4192302;Kan bestilles til alle butikker
 4193106;Kan bestilles til alle butikker
 4194402;Kan bestilles til alle butikker
 4194501;Kan bestilles til alle butikker
 4194502;Kan bestilles til alle butikker
 4194505;Kan bestilles til alle butikker
 4195701;Kan bestilles til alle butikker
 4196401;Kan bestilles til alle butikker
 4196405;Kan bestilles til alle butikker
 4197001;Kan bestilles til alle butikker
 4197901;Kan bestilles til alle butikker
 4198001;Kan bestilles til alle butikker
 4198201;Utsolgt i alle butikker - kan ikke bestilles
 4198701;Kan bestilles til alle butikker
 4200001;Kan bestilles til alle butikker
 4201101;Kan bestilles til alle butikker
 4201201;Kan bestilles til alle butikker
 4202801;Kan bestilles til alle butikker
 4203601;Utsolgt i alle butikker - kan ikke bestilles
 4204701;Kan bestilles til alle butikker
 4205001;Utsolgt i alle butikker - kan ikke bestilles
 4205901;Utsolgt i alle butikker - kan ikke bestilles
 4206702;Kan bestilles til alle butikker
 4209002;Kan bestilles til alle butikker
 4212801;Kan bestilles til alle butikker
 4214701;Kan bestilles til alle butikker
 4214901;Kan bestilles til alle butikker
 4218206;Kan bestilles til alle butikker
 4218301;Kan bestilles til alle butikker
 4218306;Kan bestilles til alle butikker
 4218401;Kan bestilles til alle butikker
 4218605;Kan bestilles til alle butikker
 4220706;Kan bestilles til alle butikker
 4222101;Kan bestilles til alle butikker
 4222401;Kan bestilles til alle butikker
 4223601;Kan bestilles til alle butikker
 4225506;Kan bestilles til alle butikker
 4227301;Kan bestilles til alle butikker
 4230301;Kan bestilles til alle butikker
 4235401;Kan bestilles til alle butikker
 4235501;Kan bestilles til alle butikker
 4235505;Kan bestilles til alle butikker
 4236301;Utsolgt i alle butikker - kan ikke bestilles
 4236401;Kan bestilles til alle butikker
 4237102;Kan kjøpes i butikk med varen på lager
 4238001;Kan bestilles til alle butikker
 4239901;Kan bestilles til alle butikker
 4242201;Kan bestilles til alle butikker
 4243706;Kan bestilles til alle butikker
 4245901;Kan bestilles til alle butikker
 4246201;Kan bestilles til alle butikker
 4246701;Kan bestilles til alle butikker
 4246901;Kan bestilles til alle butikker
 4247001;Kan bestilles til alle butikker
 4247406;Kan bestilles til alle butikker
 4247501;Kan bestilles til alle butikker
 4249301;Kan bestilles til alle butikker
 4250601;Kan bestilles til alle butikker
 4250901;Kan bestilles til alle butikker
 4252806;Kan bestilles til alle butikker
 4253802;Kan bestilles til alle butikker
 4254901;Kan bestilles til alle butikker
 4255001;Kan kjøpes i butikk med varen på lager
 4255901;Kan bestilles til alle butikker
 4256701;Kan bestilles til alle butikker
 4256801;Kan bestilles til alle butikker
 4259401;Kan bestilles til alle butikker
 4260001;Kan bestilles til alle butikker
 4261401;Utsolgt i alle butikker - kan ikke bestilles
 4262001;Utsolgt i alle butikker - kan ikke bestilles
 4262201;Utsolgt i alle butikker - kan ikke bestilles
 4264101;Kan kjøpes i butikk med varen på lager
 4264201;Utsolgt i alle butikker - kan ikke bestilles
 4264401;Kan bestilles til alle butikker
 4264506;Kan bestilles til alle butikker
 4266101;Kan bestilles til alle butikker
 4266601;Kan bestilles til alle butikker
 4267201;Kan bestilles til alle butikker
 4267206;Kan bestilles til alle butikker
 4268301;Kan bestilles til alle butikker
 4269201;Kan bestilles til alle butikker
 4269203;Kan bestilles til alle butikker
 4269302;Kan bestilles til alle butikker
 4269601;Kan bestilles til alle butikker
 4269602;Kan bestilles til alle butikker
 4269603;Kan bestilles til alle butikker
 4269801;Kan bestilles til alle butikker
 4270501;Kan bestilles til alle butikker
 4270601;Kan bestilles til alle butikker
 4271206;Kan bestilles til alle butikker
 4273101;Kan bestilles til alle butikker
 4273201;Kan bestilles til alle butikker
 4273501;Kan bestilles til alle butikker
 4273606;Kan bestilles til alle butikker
 4274601;Kan bestilles til alle butikker
 4280201;Kan bestilles til alle butikker
 4280202;Kan bestilles til alle butikker
 4280601;Kan bestilles til alle butikker
 4281201;Kan bestilles til alle butikker
 4282901;Kan bestilles til alle butikker
 4283601;Kan bestilles til alle butikker
 4283701;Kan bestilles til alle butikker
 4284101;Kan bestilles til alle butikker
 4285801;Kan bestilles til alle butikker
 4288101;Kan bestilles til alle butikker
 4290601;Kan bestilles til alle butikker
 4294006;Kan bestilles til alle butikker
 4299901;Kan bestilles til alle butikker
 4300501;Kan bestilles til alle butikker
 4300701;Kan kjøpes i butikk med varen på lager
 4303201;Kan bestilles til alle butikker
 4303301;Kan bestilles til alle butikker
 4303901;Kan bestilles til alle butikker
 4304201;Kan kjøpes i butikk med varen på lager
 4306001;Kan bestilles til alle butikker
 4314001;Kan bestilles til alle butikker
 4314701;Kan bestilles til alle butikker
 4315201;Kan bestilles til alle butikker
 4315301;Kan bestilles til alle butikker
 4318003;Utsolgt i alle butikker - kan ikke bestilles
 4318103;Utsolgt i alle butikker - kan ikke bestilles
 4320106;Kan bestilles til alle butikker
 4320606;Kan bestilles til alle butikker
 4321001;Kan bestilles til alle butikker
 4321101;Kan bestilles til alle butikker
 4321105;Kan bestilles til alle butikker
 4321201;Kan bestilles til alle butikker
 4323001;Kan bestilles til alle butikker
 4323501;Kan bestilles til alle butikker
 4323606;Kan bestilles til alle butikker
 4325101;Kan bestilles til alle butikker
 4325102;Kan bestilles til alle butikker
 4325401;Utsolgt i alle butikker - kan ikke bestilles
 4327501;Kan bestilles til alle butikker
 4329101;Kan kjøpes i butikk med varen på lager
 4329801;Kan bestilles til alle butikker
 4330101;Kan bestilles til alle butikker
 4330201;Kan bestilles til alle butikker
 4330501;Utsolgt i alle butikker - kan ikke bestilles
 4331601;Utsolgt i alle butikker - kan ikke bestilles
 4333201;Kan bestilles til alle butikker
 4333501;Utsolgt i alle butikker - kan ikke bestilles
 4334301;Kan bestilles til alle butikker
 4334501;Kan bestilles til alle butikker
 4337601;Kan bestilles til alle butikker
 4338101;Kan bestilles til alle butikker
 4338701;Kan bestilles til alle butikker
 4338801;Kan bestilles til alle butikker
 4338901;Kan bestilles til alle butikker
 4339202;Kan bestilles til alle butikker
 4343901;Kan bestilles til alle butikker
